Date,Region,Industry,Value
2012-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",44-45 - Retail Trade,77.39707257
2013-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",44-45 - Retail Trade,76.96225709
2014-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",44-45 - Retail Trade,76.82158319
2005-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",48-49 - Transportation and Warehousing,209.946399
2006-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",48-49 - Transportation and Warehousing,222.6466847
2007-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",48-49 - Transportation and Warehousing,231.3038474
2008-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",48-49 - Transportation and Warehousing,234.4789962
2009-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",48-49 - Transportation and Warehousing,214.3024364
2010-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",48-49 - Transportation and Warehousing,204.6900068
2011-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",48-49 - Transportation and Warehousing,204.0473213
2012-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",48-49 - Transportation and Warehousing,206.9887046
2013-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",48-49 - Transportation and Warehousing,205.877545
2014-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",48-49 - Transportation and Warehousing,213.8731348
2005-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",51 - Information,53.04539266
2006-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",51 - Information,54.78338948
2007-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",51 - Information,57.55642867
2008-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",51 - Information,58.20924481
2009-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",51 - Information,56.56089702
2010-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",51 - Information,52.37746864
2011-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",51 - Information,53.897355
2012-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",51 - Information,57.08802249
2013-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",51 - Information,58.69557103
2014-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",51 - Information,60.401469
2005-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",52 - Finance and Insurance,32.78261146
2006-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",52 - Finance and Insurance,33.74163608
2007-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",52 - Finance and Insurance,30.73277027
2008-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",52 - Finance and Insurance,31.35766098
2009-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",52 - Finance and Insurance,31.13162995
2010-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",52 - Finance and Insurance,28.76186768
2011-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",52 - Finance and Insurance,29.01379736
2012-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",52 - Finance and Insurance,31.19286094
2013-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",52 - Finance and Insurance,33.57517855
2014-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",52 - Finance and Insurance,35.27036426
2005-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",53 - Real Estate and Rental and Leasing,107.4610978
2006-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",53 - Real Estate and Rental and Leasing,113.7389727
2007-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",53 - Real Estate and Rental and Leasing,116.3152752
2008-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",53 - Real Estate and Rental and Leasing,110.3467702
2009-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",53 - Real Estate and Rental and Leasing,107.6628034
2010-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",53 - Real Estate and Rental and Leasing,104.1815457
2011-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",53 - Real Estate and Rental and Leasing,106.5338753
2012-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",53 - Real Estate and Rental and Leasing,110.3274405
2013-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",53 - Real Estate and Rental and Leasing,115.7582632
2014-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",53 - Real Estate and Rental and Leasing,121.4956156
2005-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","54 - Professional, Scientific, and Technical Services",36.28521745
2006-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","54 - Professional, Scientific, and Technical Services",39.02467227
2007-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","54 - Professional, Scientific, and Technical Services",40.05692785
2008-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","54 - Professional, Scientific, and Technical Services",40.2851204
2009-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","54 - Professional, Scientific, and Technical Services",36.85797655
2010-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","54 - Professional, Scientific, and Technical Services",34.72185248
2011-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","54 - Professional, Scientific, and Technical Services",34.9820942
2012-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","54 - Professional, Scientific, and Technical Services",36.11599136
2013-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","54 - Professional, Scientific, and Technical Services",36.5201258
2014-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","54 - Professional, Scientific, and Technical Services",38.01121917
2005-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",55 - Management of Companies and Enterprises,87.0378285
2006-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",55 - Management of Companies and Enterprises,95.66408969
2007-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",55 - Management of Companies and Enterprises,100.8718267
2008-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",55 - Management of Companies and Enterprises,102.5458159
2009-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",55 - Management of Companies and Enterprises,98.92299809
2010-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",55 - Management of Companies and Enterprises,89.77044183
2011-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",55 - Management of Companies and Enterprises,92.24442435
2012-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",55 - Management of Companies and Enterprises,93.80267135
2013-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",55 - Management of Companies and Enterprises,96.28145231
2014-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",55 - Management of Companies and Enterprises,98.67498236
2005-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,20.24955222
2006-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,21.06805064
2007-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,22.50603911
2008-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,23.84821444
2009-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,23.48507971
2010-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,22.1960114
2011-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,23.28074269
2012-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,23.84191803
2013-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,25.60306465
2014-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",56 - Administrative and Support and Waste Management and Remediation Services,26.06790321
2005-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",61 - Educational Services,179.904689
2006-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",61 - Educational Services,192.6800725
2007-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",61 - Educational Services,200.7165644
2008-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",61 - Educational Services,195.6066083
2009-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",61 - Educational Services,167.1390702
2010-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",61 - Educational Services,156.1856588
2011-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",61 - Educational Services,159.5729315
2012-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",61 - Educational Services,162.8077831
2013-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",61 - Educational Services,174.8128794
2014-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",61 - Educational Services,178.1841162
2005-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",62 - Health Care and Social Assistance,29.65789507
2006-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",62 - Health Care and Social Assistance,31.37215643
2007-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",62 - Health Care and Social Assistance,32.48028625
2008-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",62 - Health Care and Social Assistance,34.20371819
2009-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",62 - Health Care and Social Assistance,36.55628984
2010-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",62 - Health Care and Social Assistance,40.65453159
2011-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",62 - Health Care and Social Assistance,43.72522635
2012-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",62 - Health Care and Social Assistance,44.49651701
2013-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",62 - Health Care and Social Assistance,44.26785485
2014-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",62 - Health Care and Social Assistance,44.93543436
2005-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","71 - Arts, Entertainment, and Recreation",151.4594871
2006-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","71 - Arts, Entertainment, and Recreation",163.7943974
2007-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","71 - Arts, Entertainment, and Recreation",174.4434332
2008-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","71 - Arts, Entertainment, and Recreation",183.8531872
2009-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","71 - Arts, Entertainment, and Recreation",191.0820138
2010-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","71 - Arts, Entertainment, and Recreation",197.8151891
2011-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","71 - Arts, Entertainment, and Recreation",203.0086284
2012-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","71 - Arts, Entertainment, and Recreation",211.1827615
2013-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","71 - Arts, Entertainment, and Recreation",216.6912913
2014-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area","71 - Arts, Entertainment, and Recreation",222.6576035
2005-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",72 - Accommodation and Food Services,21.46115366
2006-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",72 - Accommodation and Food Services,22.98397836
2007-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",72 - Accommodation and Food Services,25.15542494
2008-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",72 - Accommodation and Food Services,26.41219804
2009-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",72 - Accommodation and Food Services,25.09344355
2010-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",72 - Accommodation and Food Services,23.4683563
2011-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",72 - Accommodation and Food Services,24.63226093
2012-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",72 - Accommodation and Food Services,25.70647417
2013-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",72 - Accommodation and Food Services,25.64559028
2014-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",72 - Accommodation and Food Services,27.63499069
2005-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",81 - Other Services (except Public Administration),143.4399795
2006-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",81 - Other Services (except Public Administration),153.897994
2007-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",81 - Other Services (except Public Administration),158.8779179
2008-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",81 - Other Services (except Public Administration),162.9458233
2009-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",81 - Other Services (except Public Administration),154.0854848
2010-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",81 - Other Services (except Public Administration),146.9960889
2011-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",81 - Other Services (except Public Administration),150.4595785
2012-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",81 - Other Services (except Public Administration),155.8831374
2013-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",81 - Other Services (except Public Administration),160.9340957
2014-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",81 - Other Services (except Public Administration),168.0479439
2005-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",92 - Public Administration,64.5249181
2006-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",92 - Public Administration,71.25814403
2007-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",92 - Public Administration,70.75052533
2008-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",92 - Public Administration,74.01681309
2009-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",92 - Public Administration,70.76982318
2010-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",92 - Public Administration,64.72945932
2011-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",92 - Public Administration,64.49752426
2012-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",92 - Public Administration,62.35524947
2013-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",92 - Public Administration,63.10129298
2014-01-01,"Phoenix-Mesa-Chandler, AZ Metro Area",92 - Public Administration,63.67811856
2005-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",15.89128833
2006-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",15.98680632
2007-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",16.25919183
2008-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",21.42206993
2009-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",16.93067718
2010-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",17.76975729
2011-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",17.93554603
2012-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",18.15771885
2013-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",18.69825972
2014-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area","21 - Mining, Quarrying, and Oil and Gas Extraction",18.58859985
2005-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",22 - Utilities,1.3
2006-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",22 - Utilities,1.4
2007-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",22 - Utilities,1.4
2008-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",22 - Utilities,1.3
2009-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",22 - Utilities,1.2
2010-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",22 - Utilities,1.0
2011-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",22 - Utilities,1.0
2012-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",22 - Utilities,1.1
2013-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",22 - Utilities,1.2
2014-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",22 - Utilities,1.2
2005-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",23 - Construction,5.2
2006-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",23 - Construction,5.5
2007-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",23 - Construction,5.7
2008-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",23 - Construction,5.5
2009-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",23 - Construction,5.8
2010-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",23 - Construction,5.7
2011-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",23 - Construction,5.8
2012-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",23 - Construction,5.8
2013-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",23 - Construction,5.7
2014-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",23 - Construction,5.6
2005-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",31-33 - Manufacturing,115.0125554
2006-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",31-33 - Manufacturing,132.6946979
2007-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",31-33 - Manufacturing,117.7174195
2008-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",31-33 - Manufacturing,100.5826133
2009-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",31-33 - Manufacturing,77.36437869
2010-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",31-33 - Manufacturing,61.72130818
2011-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",31-33 - Manufacturing,57.8817499
2012-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",31-33 - Manufacturing,60.03741218
2013-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",31-33 - Manufacturing,66.74898553
2014-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",31-33 - Manufacturing,75.12141421
2005-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",42 - Wholesale Trade,120.9285626
2006-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",42 - Wholesale Trade,123.7769074
2007-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",42 - Wholesale Trade,122.3537073
2008-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",42 - Wholesale Trade,113.3541919
2009-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",42 - Wholesale Trade,96.65020938
2010-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",42 - Wholesale Trade,85.94204252
2011-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",42 - Wholesale Trade,85.09327554
2012-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",42 - Wholesale Trade,86.23054112
2013-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",42 - Wholesale Trade,86.96557926
2014-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",42 - Wholesale Trade,90.01887316
2005-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",44-45 - Retail Trade,47.6312108
2006-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",44-45 - Retail Trade,52.26647378
2007-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",44-45 - Retail Trade,54.91937142
2008-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",44-45 - Retail Trade,55.90751448
2009-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",44-45 - Retail Trade,50.12222982
2010-01-01,"Riverside-San Bernardino-Ontario, CA Metro Area",44-45 - Retail Trade,48.04788118
